id_barang_pemda;kode_barang;nama_barang;no_regristrasi;kode_pemilik;id_ruang_asal;nama_ruang_asal;bidang_ruang_asal;tempat_ruang_asal;id_ruang_sekarang;nama_ruang_sekarang;bidang_ruang_sekarang;tempat_ruang_sekarang;tgl_pembelian;tgl_pembukuan;merk;type;kategori;ukuran_CC;no_pabrik;no_rangka;no_bpkb;bahan;no_mesin;no_polisi;kondisi_barang;masa_manfaat;harga_awal;harga_total;keterangan;foto_barang
21010010012000206;1.3.2.10.001.002.001;P.C Unit;8;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;8900000;0.00;;
21010010012000468;1.3.2.05.002.006.014;Microphone;2;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;2300000;0.00;;
21010010012000408;1.3.2.06.001.001.024;Profanity Delay System;4;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;22450000;0.00;;
21010010012000410;1.3.2.06.001.001.025;Audio Visual;2;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9500000;0.00;;
21010010012000283;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );10;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1350000;0.00;;
21010010012000126;1.3.2.05.002.004.004;A.C Split;7;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;4300000;0.00;;
21010010012000413;1.3.2.06.001.001.025;Audio Visual;5;12;25;;Radio News FM;Radio News FM;25;;Radio News FM;Radio News FM;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;10000000;0.00;;
21010010012000491;1.3.2.05.002.001.003;Kursi Besi/Metal;23;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2008-01-30;2008-01-30;;;;;;;;;;;Baik;;100000;0.00;;
21010010012000481;1.3.2.06.003.003.001;Unit Pemancar VHF/FM Portable;2;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;23500000;0.00;;
21010010012000627;1.3.2.06.003.003.001;Unit Pemancar VHF/FM Portable;5;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;48700000;0.00;;
21010010012000484;1.3.2.06.003.008.001;Antene VHF/FM Portable;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;39600000;0.00;;
21010010012000485;1.3.2.06.003.008.001;Antene VHF/FM Portable;2;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;9400000;0.00;;
21010010012000486;1.3.2.06.003.008.001;Antene VHF/FM Portable;3;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;9400000;0.00;;
`21010010012000463;1.3.2.06.001.002.074;Mixer PVC;3;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;8800000;0.00;;
21010010012000093;1.3.2.05.002.001.003;Kursi Besi/Metal;21;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000094;1.3.2.05.002.001.003;Kursi Besi/Metal;22;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000113;1.3.2.05.002.001.039;Meja Komputer;17;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000114;1.3.2.05.002.001.039;Meja Komputer;18;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000115;1.3.2.05.002.001.039;Meja Komputer;19;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000116;1.3.2.05.002.001.039;Meja Komputer;20;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000405;1.3.2.06.001.001.024;Profanity Delay System;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;9700000;0.00;;
21010010012000406;1.3.2.06.001.001.024;Profanity Delay System;2;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;9700000;0.00;;
21010010012000433;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );4;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;48600000;0.00;;
21010010012000435;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );6;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;17300000;0.00;;
21010010012000467;1.3.2.05.002.006.014;Microphone;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;2300000;0.00;;
21010010012000407;1.3.2.06.001.001.024;Profanity Delay System;3;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;22450000;0.00;;
21010010012000409;1.3.2.06.001.001.025;Audio Visual;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9500000;0.00;;
21010010012000415;1.3.2.06.001.001.035;Modulation Monitor Speaker Kabaret;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000282;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );9;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1350000;0.00;;
21010010012000470;1.3.2.05.002.006.007;Loudspeaker;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;512500;0.00;;
21010010012000424;1.3.2.06.001.001.074;Digital Audio Storage System;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000414;1.3.2.06.001.001.025;Audio Visual;6;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;10000000;0.00;;
21010010012000569;1.3.2.05.002.001.030;Kursi Rapat;18;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000570;1.3.2.05.002.001.030;Kursi Rapat;19;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000571;1.3.2.05.002.001.030;Kursi Rapat;20;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000732;1.3.2.05.002.006.006;Equalizer;1;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2021-04-08;2021-04-08;;;;;;;;;;;Baik;;4500000;0.00;;
21010010012000733;1.3.2.05.002.006.014;Microphone;10;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2021-04-08;2021-04-08;;;;;;;;;;;Baik;;5634000;0.00;;
21010010012000822;1.3.2.05.001.005.002;CCTV - Camera Control Television System;2;12;16;;Radio Singosari RSPD;Radio Singosari RSPD;16;;Radio Singosari RSPD;Radio Singosari RSPD;2024-02-22;2024-02-22;;;;;;;;;;;Baik;;3663000;0.00;;
21010010012000119;1.3.2.05.002.004.003;A.C Window;1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2009-01-30;2009-01-30;;;;;;;;;;;Baik;;4850000;0.00;;
21010010012000487;1.3.2.06.003.008.001;Antene VHF/FM Portable;4;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;27000000;0.00;;
`21010010012000479;1.3.2.06.003.001.004;Peralatan pemancar mf/mw lainnya (dst);1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2011-01-30;2011-01-30;;;;;;;;;;;Baik;;49500000;0.00;;
`21010010012000461;1.3.2.06.001.002.074;Mixer PVC;1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2012-01-30;2012-01-30;;;;;;;;;;;Baik;;8800000;0.00;;
21010010012000469;1.3.2.05.002.006.014;Microphone;3;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;2300000;0.00;;
21010010012000400;1.3.2.06.001.001.005;Audio Amplifier;3;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8800000;0.00;;
21010010012000411;1.3.2.06.001.001.025;Audio Visual;3;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;9500000;0.00;;
21010010012000417;1.3.2.06.001.001.035;Modulation Monitor Speaker Kabaret;3;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000284;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );11;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1350000;0.00;;
21010010012000426;1.3.2.06.001.001.074;Digital Audio Storage System;3;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000633;1.3.2.06.001.001.024;Profanity Delay System;5;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2019-02-13;2019-02-13;;;;;;;;;;;Baik;;20000000;0.00;;
21010010012000734;1.3.2.05.002.006.014;Microphone;11;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2021-04-08;2021-04-08;;;;;;;;;;;Baik;;5634000;0.00;;
06010010012001043;1.3.2.06.002.004.001;Unit Tranceiver VHF Portable;1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2010-01-30;2010-01-30;;;;;;;;;;;Baik;;2300000;0.00;;
06010010012001500;1.3.2.06.003.003.003;Unit Pemancar VHF/FM Portable;1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2003-01-30;2003-01-30;;;;;;;;;;;Baik;;104691000;0.00;;
21010010012000821;1.3.2.05.001.005.002;CCTV - Camera Control Television System;1;12;26;;Radio Top FM;Radio Top FM;26;;Radio Top FM;Radio Top FM;2024-02-22;2024-02-22;;;;;;;;;;;Baik;;3663000;0.00;;
21010010012000744;1.3.2.05.001.004.003;Rak Besi;2;12;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;2021-10-01;2021-10-01;;;;;;;;;;;Baik;;3848000;0.00;;
21010010012000745;1.3.2.05.001.004.003;Rak Besi;3;12;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;2021-10-01;2021-10-01;;;;;;;;;;;Baik;;3848000;0.00;;
21010010012000746;1.3.2.05.001.004.003;Rak Besi;4;12;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;56;12.11.09.21.01.01.01;Record Center / Arsip;Dinkominfotik Kab. Brebes;2021-10-01;2021-10-01;;;;;;;;;;;Baik;;3848000;0.00;;
21010010012000194;1.3.2.10.001.001.004;Internet;1;12;belum04;;Rth Taman Edukasi;Rth Taman Edukasi;belum04;;Rth Taman Edukasi;Rth Taman Edukasi;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;6662500;0.00;;
21010010012000195;1.3.2.10.001.001.004;Internet;2;12;47;;Rth Taman Juang 45;Rth Taman Juang 45;47;;Rth Taman Juang 45;Rth Taman Juang 45;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;6762500;0.00;;
21010010012000578;1.3.2.05.003.001.004;Meja Kerja Pejabat Eselon II;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;5000000;0.00;;
21010010012000587;1.3.2.05.003.003.004;Kursi Kerja Pejabat Eselon II;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;3000000;0.00;;
21010010012000594;1.3.2.05.003.006.004;Kursi Tamu di Ruangan Pejabat Eseslon II;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;7000000;0.00;;
21010010012000597;1.3.2.06.002.001.004;Telephone Mobile;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2018-11-28;2018-11-28;;;;;;;;;;;Baik;;8000000;0.00;;
21010010012000629;1.3.2.05.002.004.004;A.C Split;10;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2019-04-26;2019-04-26;;;;;;;;;;;Baik;;4000000;0.00;;
21010010012000710;1.3.2.10.001.002.002;Lap Top;24;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2021-03-18;2021-03-18;;;;;;;;;;;Baik;;25000000;0.00;;
21010010012000771;1.3.2.05.002.006.028;Lambang Garuda Pancasila;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2022-07-26;2022-07-26;;;;;;;;;;;Baik;;2000000;0.00;;
04010100012003050;1.3.2.05.002.001.050;Meubeleur Lainnya;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;875000;0.00;;
04010100012003051;1.3.2.05.002.001.050;Meubeleur Lainnya;2;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;875000;0.00;;
04010100012008165;1.3.2.05.002.004.009;A.C Split;28;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2020-10-26;2020-10-26;;;;;;;;;;;Baik;;3500000;0.00;;
04010100012004170;1.3.2.05.002.007.001;Alat Pemadam/Portable;5;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;1281250;0.00;;
04010100012004171;1.3.2.05.002.007.001;Alat Pemadam/Portable;6;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1281250;0.00;;
04010100012008105;1.3.2.05.003.003.004;Kursi Kerja Pejabat Eselon II;2;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2019-10-21;2019-10-21;;;;;;;;;;;Baik;;18000000;0.00;;
21010010012000796;1.3.2.05.002.001.009;Tempat Tidur Besi;1;12;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;11;12.11.09.21.01.01.01;Ruang Kepala Dinas;Dinkominfotik Kab. Brebes;2022-10-28;2022-10-28;;;;;;;;;;;Baik;;4520000;0.00;;
21010010012000564;1.3.2.05.002.001.030;Kursi Rapat;13;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000565;1.3.2.05.002.001.030;Kursi Rapat;14;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000566;1.3.2.05.002.001.030;Kursi Rapat;15;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;350000;0.00;;
21010010012000669;1.3.2.10.001.002.001;P.C Unit;44;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2020-04-03;2020-04-03;;;;;;;;;;;Baik;;17970000;0.00;;
21010010012000673;1.3.2.05.002.004.004;AC. Split;14;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2020-04-09;2020-04-09;;;;;;;;;;;baik;;3582000;0.00;;
21010010012000695;1.3.2.10.002.001.012;Hard Disk;17;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2020-07-20;2020-07-20;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000696;1.3.2.10.002.001.012;Hard Disk;18;12;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;18;12.11.09.21.01.01.01;Ruang Produksi;Dinkominfotik Kab. Brebes;2020-07-20;2020-07-20;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000439;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );10;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8400000;0.00;;
21010010012000557;1.3.2.05.002.001.030;Kursi Rapat;6;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
21010010012000558;1.3.2.05.002.001.030;Kursi Rapat;7;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
21010010012000559;1.3.2.05.002.001.030;Kursi Rapat;8;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
21010010012000560;1.3.2.05.002.001.030;Kursi Rapat;9;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
21010010012000561;1.3.2.05.002.001.030;Kursi Rapat;10;12;17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );17;;Ruang Rapat ( singosari RSPD );Ruang Rapat ( singosari RSPD );2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
21010010012000382;1.3.2.05.003.002.011;Meja Tamu Biasa;1;12;12;12.11.09.21.01.01.01 ;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01 ;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2007-01-30;2007-01-30;;;;;;;;;;;Baik;;4300000;0.00;;
21010010012000035;1.3.2.05.001.004.001;Lemari Besi/Metal;2;12;12;12.11.09.21.01.01.01 ;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01 ;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2008-01-30;2008-01-30;;;;;;;;;;;Baik;;2350000;0.00;;
21010010012000122;1.3.2.05.002.004.004;A.C Split;3;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;4000000;0.00;;
21010010012000450;1.3.2.06.001.002.003;Camera Electronic;6;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Kurang Baik;;21800000;0.00;;
21010010012000451;1.3.2.06.001.002.003;Camera Electronic;7;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Kurang Baik;;21800000;0.00;;
21010010012000384;1.3.2.05.002.003.005;Kursi Kerja Pejabat Eselon III;2;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;3100000;0.00;;
21010010012000049;1.3.2.05.001.004.027;Lemari Kaca;2;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;3600000;0.00;;
21010010012000585;1.3.2.05.003.003.005;Kursi Kerja Pejabat Eselon III;3;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;Baik;;2000000;0.00;;
21010010012000610;1.3.2.10.001.002.003;Note Book;4;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2018-12-27;2018-12-27;;;;;;;;;;;Baik;;7105000;0.00;;
21010010012000741;1.3.2.05.002.006.037;Kaca Hias;2;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2021-02-15;2021-02-15;;;;;;;;;;;Baik;;181000;0.00;;
21010010012000749;1.3.2.05.002.004.001;Lemari Es;5;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;2021-11-08;2021-11-08;;;;;;;;;;;Baik;;1800000;0.00;;
04010100012002575;1.3.2.05.002.001.031;Kursi Tamu;1;12;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;12;12.11.09.21.01.01.01;Ruang Sekretariat Dinas;Dinkominfotik Kab. Brebes;1979-01-30;1979-01-30;;;;;;;;;;;Kurang Baik;;300000;0.00;;
